_id,LocationType,Time,Season,OffendingAnimalLeashStatus,IncidentType,VictimType,FinancialYear,Count
2761,Park,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2022/23,1
2762,Park,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2023/24,2
2763,Park,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2019/20,2
2764,Park,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2020/21,1
2765,Park,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2021/22,1
2766,Park,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2020/21,1
2767,Park,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2023/24,2
2768,Park,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2018/19,4
2769,Park,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2019/20,3
2770,Park,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2022/23,4
2771,Park,5 pm to 8 pm,Summer,No Leash,Attack,Both,2020/21,1
2772,Park,5 pm to 8 pm,Summer,No Leash,Attack,Human,2020/21,2
2773,Park,5 pm to 8 pm,Summer,No Leash,Attack,Human,2021/22,2
2774,Park,5 pm to 8 pm,Summer,No Leash,Attack,Human,bef 30 Jun 2018,1
2775,Park,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2018/19,1
2776,Park,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2020/21,3
2777,Park,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2021/22,1
2778,Park,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2018/19,2
2779,Park,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2019/20,1
2780,Park,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2020/21,1
2781,Park,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2020/21,1
2782,Park,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2021/22,1
2783,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2020/21,1
2784,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Both,2022/23,1
2785,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2018/19,1
2786,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2019/20,1
2787,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2022/23,1
2788,Park,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2023/24,1
2789,Park,5 pm to 8 pm,Summer,On a Leash,Harassment,Human,2023/24,1
2790,Park,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2018/19,1
2791,Park,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2019/20,1
2792,Park,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2020/21,1
2793,Park,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2022/23,1
2794,Park,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2023/24,2
2795,Park,5 pm to 8 pm,Summer,Unknown,Attack,Human,2019/20,1
2796,Park,5 pm to 8 pm,Summer,Unknown,Attack,Human,2020/21,1
2797,Park,5 pm to 8 pm,Summer,Unknown,Attack,Human,2021/22,1
2798,Park,5 pm to 8 pm,Summer,Unknown,Attack,Unknown,2020/21,2
2799,Park,5 pm to 8 pm,Summer,Unknown,Attack,Unknown,2022/23,2
2800,Park,5 pm to 8 pm,Summer,Unknown,Harassment,Animal,2021/22,1
2801,Park,5 pm to 8 pm,Summer,Unknown,Harassment,Human,2019/20,1
2802,Park,5 pm to 8 pm,Summer,Unknown,Harassment,Human,2020/21,2
2803,Park,5 pm to 8 pm,Summer,Unknown,Harassment,Human,2023/24,2
2804,Park,5 pm to 8 pm,Summer,Unknown,Harassment,Unknown,2019/20,1
2805,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2019/20,1
2806,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2020/21,3
2807,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2021/22,1
2808,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2022/23,1
2809,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2023/24,1
2810,Park,5 pm to 8 pm,Winter,No Leash,Attack,Animal,bef 30 Jun 2018,1
2811,Park,5 pm to 8 pm,Winter,No Leash,Attack,Human,2018/19,1
2812,Park,5 pm to 8 pm,Winter,No Leash,Attack,Human,2022/23,2
2813,Park,5 pm to 8 pm,Winter,No Leash,Attack,Unknown,2018/19,1
2814,Park,5 pm to 8 pm,Winter,No Leash,Attack,Unknown,2021/22,1
2815,Park,5 pm to 8 pm,Winter,No Leash,Harassment,Animal,2019/20,1
2816,Park,5 pm to 8 pm,Winter,No Leash,Harassment,Both,2020/21,1
2817,Park,5 pm to 8 pm,Winter,No Leash,Harassment,Human,2020/21,1
2818,Park,5 pm to 8 pm,Winter,No Leash,Harassment,Unknown,2022/23,1
2819,Park,5 pm to 8 pm,Winter,On a Leash,Attack,Animal,2019/20,1
2820,Park,5 pm to 8 pm,Winter,Unknown,Attack,Animal,2018/19,2
2821,Park,5 pm to 8 pm,Winter,Unknown,Attack,Animal,2021/22,1
2822,Park,5 pm to 8 pm,Winter,Unknown,Attack,Animal,2022/23,1
2823,Park,5 pm to 8 pm,Winter,Unknown,Attack,Animal,bef 30 Jun 2018,1
2824,Park,5 pm to 8 pm,Winter,Unknown,Attack,Human,2022/23,1
2825,Park,5 pm to 8 pm,Winter,Unknown,Attack,Human,2023/24,1
2826,Park,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,2018/19,1
2827,Park,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,2023/24,1
2828,Park,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,bef 30 Jun 2018,1
2829,Park,5 pm to 8 pm,Winter,Unknown,Harassment,Animal,2019/20,1
2830,Park,5 pm to 8 pm,Winter,Unknown,Harassment,Animal,2020/21,1
2831,Park,5 pm to 8 pm,Winter,Unknown,Harassment,Human,2019/20,1
2832,Park,5 pm to 8 pm,Winter,Unknown,Harassment,Human,2023/24,1
2833,Park,5 pm to 8 pm,Winter,Unknown,Harassment,Unknown,2021/22,1
2834,Park,6 am to 9 am,Autumn,No Leash,Attack,Animal,2018/19,1
2835,Park,6 am to 9 am,Autumn,No Leash,Attack,Animal,2020/21,1
2836,Park,6 am to 9 am,Autumn,No Leash,Attack,Animal,2021/22,1
2837,Park,6 am to 9 am,Autumn,No Leash,Attack,Animal,bef 30 Jun 2018,1
2838,Park,6 am to 9 am,Autumn,No Leash,Attack,Human,2018/19,1
2839,Park,6 am to 9 am,Autumn,No Leash,Attack,Human,2019/20,1
2840,Park,6 am to 9 am,Autumn,No Leash,Attack,Human,2023/24,1
2841,Park,6 am to 9 am,Autumn,No Leash,Attack,Unknown,2020/21,1
2842,Park,6 am to 9 am,Autumn,No Leash,Harassment,Human,2018/19,2
2843,Park,6 am to 9 am,Autumn,No Leash,Harassment,Human,2021/22,1
2844,Park,6 am to 9 am,Autumn,No Leash,Harassment,Human,2023/24,1
2845,Park,6 am to 9 am,Autumn,No Leash,Harassment,Unknown,2018/19,1
2846,Park,6 am to 9 am,Autumn,On a Leash,Attack,Human,2023/24,1
2847,Park,6 am to 9 am,Autumn,Unknown,Attack,Animal,2021/22,2
2848,Park,6 am to 9 am,Autumn,Unknown,Attack,Animal,2022/23,1
2849,Park,6 am to 9 am,Autumn,Unknown,Attack,Human,bef 30 Jun 2018,1
2850,Park,6 am to 9 am,Autumn,Unknown,Attack,Unknown,2023/24,1
2851,Park,6 am to 9 am,Autumn,Unknown,Harassment,Both,2018/19,1
2852,Park,6 am to 9 am,Autumn,Unknown,Harassment,Human,2018/19,1
2853,Park,6 am to 9 am,Autumn,Unknown,Harassment,Human,2019/20,1
2854,Park,6 am to 9 am,Autumn,Unknown,Harassment,Unknown,2023/24,1
2855,Park,6 am to 9 am,Spring,No Leash,Attack,Animal,2018/19,1
2856,Park,6 am to 9 am,Spring,No Leash,Attack,Animal,2020/21,1
2857,Park,6 am to 9 am,Spring,No Leash,Attack,Animal,2023/24,1
2858,Park,6 am to 9 am,Spring,No Leash,Attack,Both,2019/20,1
2859,Park,6 am to 9 am,Spring,No Leash,Attack,Both,2022/23,1
2860,Park,6 am to 9 am,Spring,No Leash,Harassment,Human,2019/20,1
2861,Park,6 am to 9 am,Spring,No Leash,Harassment,Human,2020/21,3
2862,Park,6 am to 9 am,Spring,No Leash,Harassment,Human,2021/22,1
2863,Park,6 am to 9 am,Spring,On a Leash,Attack,Animal,2023/24,1
2864,Park,6 am to 9 am,Spring,On a Leash,Attack,Human,2020/21,3
2865,Park,6 am to 9 am,Spring,On a Leash,Harassment,Animal,2023/24,1
2866,Park,6 am to 9 am,Spring,Unknown,Attack,Human,2023/24,1
2867,Park,6 am to 9 am,Spring,Unknown,Attack,Unknown,2019/20,1
2868,Park,6 am to 9 am,Spring,Unknown,Harassment,Animal,2020/21,1
2869,Park,6 am to 9 am,Spring,Unknown,Harassment,Human,2019/20,1
2870,Park,6 am to 9 am,Summer,No Leash,Attack,Animal,2018/19,1
2871,Park,6 am to 9 am,Summer,No Leash,Attack,Animal,2019/20,3
2872,Park,6 am to 9 am,Summer,No Leash,Attack,Animal,2021/22,1
2873,Park,6 am to 9 am,Summer,No Leash,Attack,Animal,2022/23,1
2874,Park,6 am to 9 am,Summer,No Leash,Attack,Animal,2023/24,1
2875,Park,6 am to 9 am,Summer,No Leash,Attack,Unknown,2018/19,1
2876,Park,6 am to 9 am,Summer,No Leash,Attack,Unknown,2022/23,1
2877,Park,6 am to 9 am,Summer,No Leash,Attack,Unknown,2023/24,1
2878,Park,6 am to 9 am,Summer,No Leash,Harassment,Animal,2023/24,1
2879,Park,6 am to 9 am,Summer,No Leash,Harassment,Both,2019/20,1
2880,Park,6 am to 9 am,Summer,No Leash,Harassment,Human,2021/22,1
2881,Park,6 am to 9 am,Summer,No Leash,Harassment,Unknown,2019/20,1
2882,Park,6 am to 9 am,Summer,On a Leash,Attack,Human,2018/19,1
2883,Park,6 am to 9 am,Summer,On a Leash,Attack,Human,2019/20,1
2884,Park,6 am to 9 am,Summer,On a Leash,Harassment,Animal,2021/22,1
2885,Park,6 am to 9 am,Summer,Unknown,Attack,Animal,2018/19,1
2886,Park,6 am to 9 am,Summer,Unknown,Attack,Animal,2022/23,2
2887,Park,6 am to 9 am,Summer,Unknown,Attack,Human,2021/22,1
2888,Park,6 am to 9 am,Summer,Unknown,Attack,Human,2023/24,1
2889,Park,6 am to 9 am,Summer,Unknown,Attack,Unknown,2019/20,1
2890,Park,6 am to 9 am,Summer,Unknown,Harassment,Animal,2023/24,1
2891,Park,6 am to 9 am,Summer,Unknown,Harassment,Human,2020/21,1
2892,Park,6 am to 9 am,Summer,Unknown,Harassment,Human,2021/22,1
2893,Park,6 am to 9 am,Summer,Unknown,Harassment,Human,2023/24,1
2894,Park,6 am to 9 am,Summer,Unknown,Harassment,Unknown,2021/22,1
2895,Park,6 am to 9 am,Summer,Unknown,Harassment,Unknown,2022/23,1
2896,Park,6 am to 9 am,Winter,No Leash,Attack,Animal,2019/20,1
2897,Park,6 am to 9 am,Winter,No Leash,Attack,Animal,2020/21,1
2898,Park,6 am to 9 am,Winter,No Leash,Attack,Animal,2023/24,1
2899,Park,6 am to 9 am,Winter,No Leash,Attack,Human,bef 30 Jun 2018,1
2900,Park,6 am to 9 am,Winter,No Leash,Harassment,Human,2022/23,2
2901,Park,6 am to 9 am,Winter,No Leash,Harassment,Human,2023/24,2
2902,Park,6 am to 9 am,Winter,On a Leash,Attack,Animal,2020/21,1
2903,Park,6 am to 9 am,Winter,On a Leash,Attack,Animal,2022/23,1
2904,Park,6 am to 9 am,Winter,Unknown,Attack,Animal,2018/19,2
2905,Park,6 am to 9 am,Winter,Unknown,Attack,Animal,2019/20,2
2906,Park,6 am to 9 am,Winter,Unknown,Attack,Animal,2021/22,1
2907,Park,6 am to 9 am,Winter,Unknown,Attack,Animal,2023/24,1
2908,Park,6 am to 9 am,Winter,Unknown,Attack,Human,2018/19,1
2909,Park,6 am to 9 am,Winter,Unknown,Attack,Unknown,2022/23,1
2910,Park,6 am to 9 am,Winter,Unknown,Harassment,Animal,2019/20,1
2911,Park,6 am to 9 am,Winter,Unknown,Harassment,Human,2018/19,1
2912,Park,6 am to 9 am,Winter,Unknown,Harassment,Human,2020/21,1
2913,Park,6 am to 9 am,Winter,Unknown,Harassment,Unknown,2023/24,1
2914,Park,8 pm to 10 pm,Autumn,No Leash,Attack,Unknown,2019/20,1
2915,Park,8 pm to 10 pm,Autumn,No Leash,Attack,Unknown,2021/22,1
2916,Park,8 pm to 10 pm,Spring,No Leash,Attack,Animal,2021/22,1
2917,Park,8 pm to 10 pm,Spring,No Leash,Attack,Human,2022/23,1
2918,Park,8 pm to 10 pm,Spring,On a Leash,Attack,Animal,2023/24,1
2919,Park,8 pm to 10 pm,Spring,Unknown,Attack,Unknown,2020/21,1
2920,Park,8 pm to 10 pm,Summer,No Leash,Harassment,Both,2019/20,1
2921,Park,8 pm to 10 pm,Summer,On a Leash,Attack,Unknown,2019/20,1
2922,Park,8 pm to 10 pm,Summer,On a Leash,Harassment,Animal,2020/21,1
2923,Park,8 pm to 10 pm,Summer,Unknown,Attack,Animal,2019/20,1
2924,Park,8 pm to 10 pm,Summer,Unknown,Attack,Animal,2020/21,1
2925,Park,8 pm to 10 pm,Summer,Unknown,Attack,Both,2020/21,1
2926,Park,8 pm to 10 pm,Summer,Unknown,Attack,Human,2018/19,1
2927,Park,8 pm to 10 pm,Summer,Unknown,Attack,Unknown,2021/22,1
2928,Park,8 pm to 10 pm,Summer,Unknown,Harassment,Human,2019/20,1
2929,Park,8 pm to 10 pm,Winter,Unknown,Harassment,Unknown,2020/21,1
2930,Park,9 am to Noon,Autumn,No Leash,Attack,Animal,2018/19,1
2931,Park,9 am to Noon,Autumn,No Leash,Attack,Animal,2021/22,2
2932,Park,9 am to Noon,Autumn,No Leash,Attack,Animal,2023/24,1
2933,Park,9 am to Noon,Autumn,No Leash,Attack,Animal,bef 30 Jun 2018,2
2934,Park,9 am to Noon,Autumn,No Leash,Attack,Human,2018/19,1
2935,Park,9 am to Noon,Autumn,No Leash,Attack,Human,2022/23,1
2936,Park,9 am to Noon,Autumn,No Leash,Attack,Human,2023/24,1
2937,Park,9 am to Noon,Autumn,No Leash,Attack,Unknown,2019/20,1
2938,Park,9 am to Noon,Autumn,No Leash,Attack,Unknown,2020/21,1
2939,Park,9 am to Noon,Autumn,No Leash,Attack,Unknown,2022/23,1
2940,Park,9 am to Noon,Autumn,No Leash,Attack,Unknown,bef 30 Jun 2018,1
2941,Park,9 am to Noon,Autumn,No Leash,Harassment,Animal,2019/20,1
2942,Park,9 am to Noon,Autumn,No Leash,Harassment,Animal,2020/21,2
2943,Park,9 am to Noon,Autumn,No Leash,Harassment,Animal,2021/22,1
2944,Park,9 am to Noon,Autumn,No Leash,Harassment,Animal,bef 30 Jun 2018,1
2945,Park,9 am to Noon,Autumn,No Leash,Harassment,Human,2019/20,1
2946,Park,9 am to Noon,Autumn,No Leash,Harassment,Unknown,2021/22,1
2947,Park,9 am to Noon,Autumn,On a Leash,Attack,Animal,2018/19,1
2948,Park,9 am to Noon,Autumn,On a Leash,Attack,Animal,2020/21,1
2949,Park,9 am to Noon,Autumn,On a Leash,Attack,Animal,bef 30 Jun 2018,1
2950,Park,9 am to Noon,Autumn,On a Leash,Attack,Human,bef 30 Jun 2018,1
2951,Park,9 am to Noon,Autumn,On a Leash,Attack,Unknown,2020/21,1
2952,Park,9 am to Noon,Autumn,On a Leash,Harassment,Unknown,2022/23,1
2953,Park,9 am to Noon,Autumn,Unknown,Attack,Animal,2019/20,1
2954,Park,9 am to Noon,Autumn,Unknown,Attack,Animal,2020/21,1
2955,Park,9 am to Noon,Autumn,Unknown,Attack,Animal,2021/22,1
2956,Park,9 am to Noon,Autumn,Unknown,Attack,Both,2018/19,1
2957,Park,9 am to Noon,Autumn,Unknown,Attack,Human,2020/21,2
2958,Park,9 am to Noon,Autumn,Unknown,Attack,Human,2022/23,1
2959,Park,9 am to Noon,Autumn,Unknown,Attack,Human,2023/24,1
2960,Park,9 am to Noon,Autumn,Unknown,Harassment,Animal,2018/19,1
2961,Park,9 am to Noon,Autumn,Unknown,Harassment,Animal,2020/21,1
2962,Park,9 am to Noon,Autumn,Unknown,Harassment,Animal,2023/24,2
2963,Park,9 am to Noon,Autumn,Unknown,Harassment,Human,2019/20,1
2964,Park,9 am to Noon,Autumn,Unknown,Harassment,Human,2020/21,1
2965,Park,9 am to Noon,Autumn,Unknown,Harassment,Unknown,2022/23,1
2966,Park,9 am to Noon,Autumn,Unknown,Harassment,Unknown,2023/24,1
2967,Park,9 am to Noon,Spring,No Leash,Attack,Animal,2018/19,2
2968,Park,9 am to Noon,Spring,No Leash,Attack,Animal,2019/20,2
2969,Park,9 am to Noon,Spring,No Leash,Attack,Animal,2023/24,1
2970,Park,9 am to Noon,Spring,No Leash,Attack,Both,2019/20,1
2971,Park,9 am to Noon,Spring,No Leash,Attack,Both,2023/24,1
2972,Park,9 am to Noon,Spring,No Leash,Attack,Human,2019/20,2
2973,Park,9 am to Noon,Spring,No Leash,Attack,Human,2021/22,1
2974,Park,9 am to Noon,Spring,No Leash,Attack,Human,2023/24,1
2975,Park,9 am to Noon,Spring,No Leash,Attack,Unknown,2020/21,3
2976,Park,9 am to Noon,Spring,No Leash,Attack,Unknown,2021/22,1
2977,Park,9 am to Noon,Spring,No Leash,Harassment,Animal,2021/22,1
2978,Park,9 am to Noon,Spring,No Leash,Harassment,Animal,2022/23,1
2979,Park,9 am to Noon,Spring,No Leash,Harassment,Human,2018/19,1
2980,Park,9 am to Noon,Spring,No Leash,Harassment,Human,2020/21,1
2981,Park,9 am to Noon,Spring,No Leash,Harassment,Human,2023/24,1
2982,Park,9 am to Noon,Spring,No Leash,Harassment,Unknown,2019/20,1
2983,Park,9 am to Noon,Spring,No Leash,Harassment,Unknown,2021/22,1
2984,Park,9 am to Noon,Spring,No Leash,Harassment,Unknown,2022/23,1
2985,Park,9 am to Noon,Spring,On a Leash,Attack,Animal,2021/22,2
2986,Park,9 am to Noon,Spring,On a Leash,Attack,Both,2019/20,1
2987,Park,9 am to Noon,Spring,On a Leash,Harassment,Animal,2021/22,1
2988,Park,9 am to Noon,Spring,Unknown,Attack,Animal,2019/20,1
2989,Park,9 am to Noon,Spring,Unknown,Attack,Animal,2020/21,1
2990,Park,9 am to Noon,Spring,Unknown,Attack,Animal,2022/23,1
2991,Park,9 am to Noon,Spring,Unknown,Attack,Human,2018/19,1
2992,Park,9 am to Noon,Spring,Unknown,Attack,Human,2019/20,1
2993,Park,9 am to Noon,Spring,Unknown,Attack,Human,2020/21,1
2994,Park,9 am to Noon,Spring,Unknown,Attack,Human,2021/22,1
2995,Park,9 am to Noon,Spring,Unknown,Attack,Human,2022/23,2
2996,Park,9 am to Noon,Spring,Unknown,Attack,Unknown,2020/21,2
2997,Park,9 am to Noon,Spring,Unknown,Attack,Unknown,2022/23,1
2998,Park,9 am to Noon,Spring,Unknown,Harassment,Animal,2019/20,1
2999,Park,9 am to Noon,Spring,Unknown,Harassment,Animal,2022/23,2
3000,Park,9 am to Noon,Spring,Unknown,Harassment,Animal,2023/24,1
3001,Park,9 am to Noon,Spring,Unknown,Harassment,Human,2019/20,2
3002,Park,9 am to Noon,Spring,Unknown,Harassment,Human,2021/22,1
3003,Park,9 am to Noon,Spring,Unknown,Harassment,Unknown,2021/22,1
3004,Park,9 am to Noon,Spring,Unknown,Harassment,Unknown,2023/24,3
3005,Park,9 am to Noon,Summer,No Leash,Attack,Animal,2018/19,1
3006,Park,9 am to Noon,Summer,No Leash,Attack,Animal,2020/21,1
3007,Park,9 am to Noon,Summer,No Leash,Attack,Animal,2021/22,1
3008,Park,9 am to Noon,Summer,No Leash,Attack,Animal,2023/24,1
3009,Park,9 am to Noon,Summer,No Leash,Attack,Human,2020/21,1
3010,Park,9 am to Noon,Summer,No Leash,Attack,Human,2022/23,1
3011,Park,9 am to Noon,Summer,No Leash,Attack,Human,2023/24,1
3012,Park,9 am to Noon,Summer,No Leash,Attack,Unknown,2018/19,1
3013,Park,9 am to Noon,Summer,No Leash,Attack,Unknown,2020/21,1
3014,Park,9 am to Noon,Summer,No Leash,Attack,Unknown,2022/23,1
3015,Park,9 am to Noon,Summer,No Leash,Attack,Unknown,2023/24,1
3016,Park,9 am to Noon,Summer,No Leash,Harassment,Animal,2020/21,1
3017,Park,9 am to Noon,Summer,No Leash,Harassment,Animal,2022/23,1
3018,Park,9 am to Noon,Summer,No Leash,Harassment,Animal,2023/24,1
3019,Park,9 am to Noon,Summer,No Leash,Harassment,Human,2019/20,1
3020,Park,9 am to Noon,Summer,No Leash,Harassment,Human,2020/21,1
3021,Park,9 am to Noon,Summer,No Leash,Harassment,Unknown,2020/21,2
3022,Park,9 am to Noon,Summer,On a Leash,Attack,Animal,2020/21,1
3023,Park,9 am to Noon,Summer,On a Leash,Attack,Animal,2022/23,1
3024,Park,9 am to Noon,Summer,On a Leash,Attack,Human,2019/20,2
3025,Park,9 am to Noon,Summer,On a Leash,Attack,Human,2022/23,1
3026,Park,9 am to Noon,Summer,On a Leash,Attack,Unknown,2021/22,1
3027,Park,9 am to Noon,Summer,Unknown,Attack,Animal,2022/23,1
3028,Park,9 am to Noon,Summer,Unknown,Attack,Human,2019/20,1
3029,Park,9 am to Noon,Summer,Unknown,Attack,Human,2020/21,1
3030,Park,9 am to Noon,Summer,Unknown,Attack,Human,2021/22,2
3031,Park,9 am to Noon,Summer,Unknown,Attack,Unknown,2021/22,1
3032,Park,9 am to Noon,Summer,Unknown,Attack,Unknown,2022/23,1
3033,Park,9 am to Noon,Summer,Unknown,Harassment,Animal,2018/19,1
3034,Park,9 am to Noon,Summer,Unknown,Harassment,Human,2020/21,1
3035,Park,9 am to Noon,Summer,Unknown,Harassment,Human,2021/22,1
3036,Park,9 am to Noon,Summer,Unknown,Harassment,Human,2022/23,1
3037,Park,9 am to Noon,Summer,Unknown,Harassment,Unknown,2022/23,2
3038,Park,9 am to Noon,Winter,No Leash,Attack,Animal,2018/19,2
3039,Park,9 am to Noon,Winter,No Leash,Attack,Animal,2019/20,2
3040,Park,9 am to Noon,Winter,No Leash,Attack,Animal,2021/22,2
3041,Park,9 am to Noon,Winter,No Leash,Attack,Animal,2023/24,1
3042,Park,9 am to Noon,Winter,No Leash,Attack,Human,2019/20,1
3043,Park,9 am to Noon,Winter,No Leash,Attack,Human,2022/23,1
3044,Park,9 am to Noon,Winter,No Leash,Attack,Unknown,2020/21,1
3045,Park,9 am to Noon,Winter,No Leash,Attack,Unknown,2022/23,1
3046,Park,9 am to Noon,Winter,No Leash,Harassment,Animal,2018/19,1
3047,Park,9 am to Noon,Winter,No Leash,Harassment,Animal,2019/20,2
3048,Park,9 am to Noon,Winter,No Leash,Harassment,Animal,2020/21,1
3049,Park,9 am to Noon,Winter,No Leash,Harassment,Human,2018/19,2
3050,Park,9 am to Noon,Winter,No Leash,Harassment,Human,2019/20,1
3051,Park,9 am to Noon,Winter,No Leash,Harassment,Human,2020/21,1
3052,Park,9 am to Noon,Winter,No Leash,Harassment,Human,2021/22,1
3053,Park,9 am to Noon,Winter,No Leash,Harassment,Human,2022/23,1
3054,Park,9 am to Noon,Winter,No Leash,Harassment,Unknown,2019/20,1
3055,Park,9 am to Noon,Winter,No Leash,Harassment,Unknown,2020/21,1
3056,Park,9 am to Noon,Winter,No Leash,Harassment,Unknown,2021/22,1
3057,Park,9 am to Noon,Winter,No Leash,Harassment,Unknown,2023/24,1
3058,Park,9 am to Noon,Winter,On a Leash,Attack,Animal,2018/19,2
3059,Park,9 am to Noon,Winter,On a Leash,Attack,Animal,2019/20,1
3060,Park,9 am to Noon,Winter,On a Leash,Attack,Animal,2023/24,1
3061,Park,9 am to Noon,Winter,On a Leash,Attack,Human,2022/23,1
3062,Park,9 am to Noon,Winter,On a Leash,Harassment,Animal,2020/21,1
3063,Park,9 am to Noon,Winter,Unknown,Attack,Animal,2018/19,2
3064,Park,9 am to Noon,Winter,Unknown,Attack,Animal,2019/20,1
3065,Park,9 am to Noon,Winter,Unknown,Attack,Animal,2021/22,2
3066,Park,9 am to Noon,Winter,Unknown,Attack,Animal,2022/23,2
3067,Park,9 am to Noon,Winter,Unknown,Attack,Animal,2023/24,1
3068,Park,9 am to Noon,Winter,Unknown,Attack,Both,2019/20,2
3069,Park,9 am to Noon,Winter,Unknown,Attack,Human,2020/21,1
3070,Park,9 am to Noon,Winter,Unknown,Attack,Human,2021/22,1
3071,Park,9 am to Noon,Winter,Unknown,Attack,Unknown,2018/19,1
3072,Park,9 am to Noon,Winter,Unknown,Attack,Unknown,2019/20,1
3073,Park,9 am to Noon,Winter,Unknown,Attack,Unknown,2020/21,1
3074,Park,9 am to Noon,Winter,Unknown,Harassment,Animal,2020/21,1
3075,Park,9 am to Noon,Winter,Unknown,Harassment,Human,2018/19,2
3076,Park,9 am to Noon,Winter,Unknown,Harassment,Human,2019/20,2
3077,Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,2019/20,1
3078,Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,2020/21,3
3079,Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,2021/22,1
3080,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2018/19,3
3081,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2019/20,3
3082,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2020/21,2
3083,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2021/22,1
3084,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2022/23,1
3085,Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2023/24,1
3086,Park,Noon to 5 pm,Autumn,No Leash,Attack,Both,2018/19,1
3087,Park,Noon to 5 pm,Autumn,No Leash,Attack,Both,2019/20,1
3088,Park,Noon to 5 pm,Autumn,No Leash,Attack,Both,2020/21,1
3089,Park,Noon to 5 pm,Autumn,No Leash,Attack,Human,2019/20,1
3090,Park,Noon to 5 pm,Autumn,No Leash,Attack,Human,2023/24,1
3091,Park,Noon to 5 pm,Autumn,No Leash,Attack,Unknown,2019/20,1
3092,Park,Noon to 5 pm,Autumn,No Leash,Attack,Unknown,2020/21,2
3093,Park,Noon to 5 pm,Autumn,No Leash,Attack,Unknown,2022/23,3
3094,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Animal,2019/20,1
3095,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Animal,2020/21,2
3096,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Both,2021/22,1
3097,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Human,2021/22,1
3098,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Human,2022/23,5
3099,Park,Noon to 5 pm,Autumn,No Leash,Harassment,Human,bef 30 Jun 2018,2
3100,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Animal,2021/22,1
3101,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Animal,2022/23,1
3102,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Human,2019/20,2
3103,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Human,2021/22,1
3104,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Human,2022/23,1
3105,Park,Noon to 5 pm,Autumn,On a Leash,Attack,Human,2023/24,1
3106,Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2018/19,3
3107,Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2019/20,2
3108,Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2020/21,1
