"_id","LocationType","Time","Season","OffendingAnimalLeashStatus","IncidentType","VictimType","FinancialYear","Count","Date","YearExtracted","MonthExtracted"
2930,"Park","9 am to Noon","Autumn","No Leash","Attack","Animal","2018/19",1,2019-04-01,2019,4
2931,"Park","9 am to Noon","Autumn","No Leash","Attack","Animal","2021/22",2,2022-04-01,2022,4
2932,"Park","9 am to Noon","Autumn","No Leash","Attack","Animal","2023/24",1,2024-04-01,2024,4
2934,"Park","9 am to Noon","Autumn","No Leash","Attack","Human","2018/19",1,2019-04-01,2019,4
2935,"Park","9 am to Noon","Autumn","No Leash","Attack","Human","2022/23",1,2023-04-01,2023,4
2936,"Park","9 am to Noon","Autumn","No Leash","Attack","Human","2023/24",1,2024-04-01,2024,4
2937,"Park","9 am to Noon","Autumn","No Leash","Attack","Unknown","2019/20",1,2020-04-01,2020,4
2938,"Park","9 am to Noon","Autumn","No Leash","Attack","Unknown","2020/21",1,2021-04-01,2021,4
2939,"Park","9 am to Noon","Autumn","No Leash","Attack","Unknown","2022/23",1,2023-04-01,2023,4
2941,"Park","9 am to Noon","Autumn","No Leash","Harassment","Animal","2019/20",1,2020-04-01,2020,4
2942,"Park","9 am to Noon","Autumn","No Leash","Harassment","Animal","2020/21",2,2021-04-01,2021,4
2943,"Park","9 am to Noon","Autumn","No Leash","Harassment","Animal","2021/22",1,2022-04-01,2022,4
2945,"Park","9 am to Noon","Autumn","No Leash","Harassment","Human","2019/20",1,2020-04-01,2020,4
2946,"Park","9 am to Noon","Autumn","No Leash","Harassment","Unknown","2021/22",1,2022-04-01,2022,4
2947,"Park","9 am to Noon","Autumn","On a Leash","Attack","Animal","2018/19",1,2019-04-01,2019,4
2948,"Park","9 am to Noon","Autumn","On a Leash","Attack","Animal","2020/21",1,2021-04-01,2021,4
2951,"Park","9 am to Noon","Autumn","On a Leash","Attack","Unknown","2020/21",1,2021-04-01,2021,4
2952,"Park","9 am to Noon","Autumn","On a Leash","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
2953,"Park","9 am to Noon","Autumn","Unknown","Attack","Animal","2019/20",1,2020-04-01,2020,4
2954,"Park","9 am to Noon","Autumn","Unknown","Attack","Animal","2020/21",1,2021-04-01,2021,4
2955,"Park","9 am to Noon","Autumn","Unknown","Attack","Animal","2021/22",1,2022-04-01,2022,4
2956,"Park","9 am to Noon","Autumn","Unknown","Attack","Both","2018/19",1,2019-04-01,2019,4
2957,"Park","9 am to Noon","Autumn","Unknown","Attack","Human","2020/21",2,2021-04-01,2021,4
2958,"Park","9 am to Noon","Autumn","Unknown","Attack","Human","2022/23",1,2023-04-01,2023,4
2959,"Park","9 am to Noon","Autumn","Unknown","Attack","Human","2023/24",1,2024-04-01,2024,4
2960,"Park","9 am to Noon","Autumn","Unknown","Harassment","Animal","2018/19",1,2019-04-01,2019,4
2961,"Park","9 am to Noon","Autumn","Unknown","Harassment","Animal","2020/21",1,2021-04-01,2021,4
2962,"Park","9 am to Noon","Autumn","Unknown","Harassment","Animal","2023/24",2,2024-04-01,2024,4
2963,"Park","9 am to Noon","Autumn","Unknown","Harassment","Human","2019/20",1,2020-04-01,2020,4
2964,"Park","9 am to Noon","Autumn","Unknown","Harassment","Human","2020/21",1,2021-04-01,2021,4
2965,"Park","9 am to Noon","Autumn","Unknown","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
2966,"Park","9 am to Noon","Autumn","Unknown","Harassment","Unknown","2023/24",1,2024-04-01,2024,4
2967,"Park","9 am to Noon","Spring","No Leash","Attack","Animal","2018/19",2,2018-10-01,2018,10
2968,"Park","9 am to Noon","Spring","No Leash","Attack","Animal","2019/20",2,2019-10-01,2019,10
2969,"Park","9 am to Noon","Spring","No Leash","Attack","Animal","2023/24",1,2023-10-01,2023,10
2970,"Park","9 am to Noon","Spring","No Leash","Attack","Both","2019/20",1,2019-10-01,2019,10
2971,"Park","9 am to Noon","Spring","No Leash","Attack","Both","2023/24",1,2023-10-01,2023,10
2972,"Park","9 am to Noon","Spring","No Leash","Attack","Human","2019/20",2,2019-10-01,2019,10
2973,"Park","9 am to Noon","Spring","No Leash","Attack","Human","2021/22",1,2021-10-01,2021,10
2974,"Park","9 am to Noon","Spring","No Leash","Attack","Human","2023/24",1,2023-10-01,2023,10
2975,"Park","9 am to Noon","Spring","No Leash","Attack","Unknown","2020/21",3,2020-10-01,2020,10
2976,"Park","9 am to Noon","Spring","No Leash","Attack","Unknown","2021/22",1,2021-10-01,2021,10
2977,"Park","9 am to Noon","Spring","No Leash","Harassment","Animal","2021/22",1,2021-10-01,2021,10
2978,"Park","9 am to Noon","Spring","No Leash","Harassment","Animal","2022/23",1,2022-10-01,2022,10
2979,"Park","9 am to Noon","Spring","No Leash","Harassment","Human","2018/19",1,2018-10-01,2018,10
2980,"Park","9 am to Noon","Spring","No Leash","Harassment","Human","2020/21",1,2020-10-01,2020,10
2981,"Park","9 am to Noon","Spring","No Leash","Harassment","Human","2023/24",1,2023-10-01,2023,10
2982,"Park","9 am to Noon","Spring","No Leash","Harassment","Unknown","2019/20",1,2019-10-01,2019,10
2983,"Park","9 am to Noon","Spring","No Leash","Harassment","Unknown","2021/22",1,2021-10-01,2021,10
2984,"Park","9 am to Noon","Spring","No Leash","Harassment","Unknown","2022/23",1,2022-10-01,2022,10
2985,"Park","9 am to Noon","Spring","On a Leash","Attack","Animal","2021/22",2,2021-10-01,2021,10
2986,"Park","9 am to Noon","Spring","On a Leash","Attack","Both","2019/20",1,2019-10-01,2019,10
2987,"Park","9 am to Noon","Spring","On a Leash","Harassment","Animal","2021/22",1,2021-10-01,2021,10
2988,"Park","9 am to Noon","Spring","Unknown","Attack","Animal","2019/20",1,2019-10-01,2019,10
2989,"Park","9 am to Noon","Spring","Unknown","Attack","Animal","2020/21",1,2020-10-01,2020,10
2990,"Park","9 am to Noon","Spring","Unknown","Attack","Animal","2022/23",1,2022-10-01,2022,10
2991,"Park","9 am to Noon","Spring","Unknown","Attack","Human","2018/19",1,2018-10-01,2018,10
2992,"Park","9 am to Noon","Spring","Unknown","Attack","Human","2019/20",1,2019-10-01,2019,10
2993,"Park","9 am to Noon","Spring","Unknown","Attack","Human","2020/21",1,2020-10-01,2020,10
2994,"Park","9 am to Noon","Spring","Unknown","Attack","Human","2021/22",1,2021-10-01,2021,10
2995,"Park","9 am to Noon","Spring","Unknown","Attack","Human","2022/23",2,2022-10-01,2022,10
2996,"Park","9 am to Noon","Spring","Unknown","Attack","Unknown","2020/21",2,2020-10-01,2020,10
2997,"Park","9 am to Noon","Spring","Unknown","Attack","Unknown","2022/23",1,2022-10-01,2022,10
2998,"Park","9 am to Noon","Spring","Unknown","Harassment","Animal","2019/20",1,2019-10-01,2019,10
2999,"Park","9 am to Noon","Spring","Unknown","Harassment","Animal","2022/23",2,2022-10-01,2022,10
3000,"Park","9 am to Noon","Spring","Unknown","Harassment","Animal","2023/24",1,2023-10-01,2023,10
3001,"Park","9 am to Noon","Spring","Unknown","Harassment","Human","2019/20",2,2019-10-01,2019,10
3002,"Park","9 am to Noon","Spring","Unknown","Harassment","Human","2021/22",1,2021-10-01,2021,10
3003,"Park","9 am to Noon","Spring","Unknown","Harassment","Unknown","2021/22",1,2021-10-01,2021,10
3004,"Park","9 am to Noon","Spring","Unknown","Harassment","Unknown","2023/24",3,2023-10-01,2023,10
3005,"Park","9 am to Noon","Summer","No Leash","Attack","Animal","2018/19",1,2019-01-01,2019,1
3006,"Park","9 am to Noon","Summer","No Leash","Attack","Animal","2020/21",1,2021-01-01,2021,1
3007,"Park","9 am to Noon","Summer","No Leash","Attack","Animal","2021/22",1,2022-01-01,2022,1
3008,"Park","9 am to Noon","Summer","No Leash","Attack","Animal","2023/24",1,2024-01-01,2024,1
3009,"Park","9 am to Noon","Summer","No Leash","Attack","Human","2020/21",1,2021-01-01,2021,1
3010,"Park","9 am to Noon","Summer","No Leash","Attack","Human","2022/23",1,2023-01-01,2023,1
3011,"Park","9 am to Noon","Summer","No Leash","Attack","Human","2023/24",1,2024-01-01,2024,1
3012,"Park","9 am to Noon","Summer","No Leash","Attack","Unknown","2018/19",1,2019-01-01,2019,1
3013,"Park","9 am to Noon","Summer","No Leash","Attack","Unknown","2020/21",1,2021-01-01,2021,1
3014,"Park","9 am to Noon","Summer","No Leash","Attack","Unknown","2022/23",1,2023-01-01,2023,1
3015,"Park","9 am to Noon","Summer","No Leash","Attack","Unknown","2023/24",1,2024-01-01,2024,1
3016,"Park","9 am to Noon","Summer","No Leash","Harassment","Animal","2020/21",1,2021-01-01,2021,1
3017,"Park","9 am to Noon","Summer","No Leash","Harassment","Animal","2022/23",1,2023-01-01,2023,1
3018,"Park","9 am to Noon","Summer","No Leash","Harassment","Animal","2023/24",1,2024-01-01,2024,1
3019,"Park","9 am to Noon","Summer","No Leash","Harassment","Human","2019/20",1,2020-01-01,2020,1
3020,"Park","9 am to Noon","Summer","No Leash","Harassment","Human","2020/21",1,2021-01-01,2021,1
3021,"Park","9 am to Noon","Summer","No Leash","Harassment","Unknown","2020/21",2,2021-01-01,2021,1
3022,"Park","9 am to Noon","Summer","On a Leash","Attack","Animal","2020/21",1,2021-01-01,2021,1
3023,"Park","9 am to Noon","Summer","On a Leash","Attack","Animal","2022/23",1,2023-01-01,2023,1
3024,"Park","9 am to Noon","Summer","On a Leash","Attack","Human","2019/20",2,2020-01-01,2020,1
3025,"Park","9 am to Noon","Summer","On a Leash","Attack","Human","2022/23",1,2023-01-01,2023,1
3026,"Park","9 am to Noon","Summer","On a Leash","Attack","Unknown","2021/22",1,2022-01-01,2022,1
3027,"Park","9 am to Noon","Summer","Unknown","Attack","Animal","2022/23",1,2023-01-01,2023,1
3028,"Park","9 am to Noon","Summer","Unknown","Attack","Human","2019/20",1,2020-01-01,2020,1
3029,"Park","9 am to Noon","Summer","Unknown","Attack","Human","2020/21",1,2021-01-01,2021,1
3030,"Park","9 am to Noon","Summer","Unknown","Attack","Human","2021/22",2,2022-01-01,2022,1
3031,"Park","9 am to Noon","Summer","Unknown","Attack","Unknown","2021/22",1,2022-01-01,2022,1
3032,"Park","9 am to Noon","Summer","Unknown","Attack","Unknown","2022/23",1,2023-01-01,2023,1
3033,"Park","9 am to Noon","Summer","Unknown","Harassment","Animal","2018/19",1,2019-01-01,2019,1
3034,"Park","9 am to Noon","Summer","Unknown","Harassment","Human","2020/21",1,2021-01-01,2021,1
3035,"Park","9 am to Noon","Summer","Unknown","Harassment","Human","2021/22",1,2022-01-01,2022,1
3036,"Park","9 am to Noon","Summer","Unknown","Harassment","Human","2022/23",1,2023-01-01,2023,1
3037,"Park","9 am to Noon","Summer","Unknown","Harassment","Unknown","2022/23",2,2023-01-01,2023,1
3038,"Park","9 am to Noon","Winter","No Leash","Attack","Animal","2018/19",2,2018-07-01,2018,7
3039,"Park","9 am to Noon","Winter","No Leash","Attack","Animal","2019/20",2,2019-07-01,2019,7
3040,"Park","9 am to Noon","Winter","No Leash","Attack","Animal","2021/22",2,2021-07-01,2021,7
3041,"Park","9 am to Noon","Winter","No Leash","Attack","Animal","2023/24",1,2023-07-01,2023,7
3042,"Park","9 am to Noon","Winter","No Leash","Attack","Human","2019/20",1,2019-07-01,2019,7
3043,"Park","9 am to Noon","Winter","No Leash","Attack","Human","2022/23",1,2022-07-01,2022,7
3044,"Park","9 am to Noon","Winter","No Leash","Attack","Unknown","2020/21",1,2020-07-01,2020,7
3045,"Park","9 am to Noon","Winter","No Leash","Attack","Unknown","2022/23",1,2022-07-01,2022,7
3046,"Park","9 am to Noon","Winter","No Leash","Harassment","Animal","2018/19",1,2018-07-01,2018,7
3047,"Park","9 am to Noon","Winter","No Leash","Harassment","Animal","2019/20",2,2019-07-01,2019,7
3048,"Park","9 am to Noon","Winter","No Leash","Harassment","Animal","2020/21",1,2020-07-01,2020,7
3049,"Park","9 am to Noon","Winter","No Leash","Harassment","Human","2018/19",2,2018-07-01,2018,7
3050,"Park","9 am to Noon","Winter","No Leash","Harassment","Human","2019/20",1,2019-07-01,2019,7
3051,"Park","9 am to Noon","Winter","No Leash","Harassment","Human","2020/21",1,2020-07-01,2020,7
3052,"Park","9 am to Noon","Winter","No Leash","Harassment","Human","2021/22",1,2021-07-01,2021,7
3053,"Park","9 am to Noon","Winter","No Leash","Harassment","Human","2022/23",1,2022-07-01,2022,7
3054,"Park","9 am to Noon","Winter","No Leash","Harassment","Unknown","2019/20",1,2019-07-01,2019,7
3055,"Park","9 am to Noon","Winter","No Leash","Harassment","Unknown","2020/21",1,2020-07-01,2020,7
3056,"Park","9 am to Noon","Winter","No Leash","Harassment","Unknown","2021/22",1,2021-07-01,2021,7
3057,"Park","9 am to Noon","Winter","No Leash","Harassment","Unknown","2023/24",1,2023-07-01,2023,7
3058,"Park","9 am to Noon","Winter","On a Leash","Attack","Animal","2018/19",2,2018-07-01,2018,7
3059,"Park","9 am to Noon","Winter","On a Leash","Attack","Animal","2019/20",1,2019-07-01,2019,7
3060,"Park","9 am to Noon","Winter","On a Leash","Attack","Animal","2023/24",1,2023-07-01,2023,7
3061,"Park","9 am to Noon","Winter","On a Leash","Attack","Human","2022/23",1,2022-07-01,2022,7
3062,"Park","9 am to Noon","Winter","On a Leash","Harassment","Animal","2020/21",1,2020-07-01,2020,7
3063,"Park","9 am to Noon","Winter","Unknown","Attack","Animal","2018/19",2,2018-07-01,2018,7
3064,"Park","9 am to Noon","Winter","Unknown","Attack","Animal","2019/20",1,2019-07-01,2019,7
3065,"Park","9 am to Noon","Winter","Unknown","Attack","Animal","2021/22",2,2021-07-01,2021,7
3066,"Park","9 am to Noon","Winter","Unknown","Attack","Animal","2022/23",2,2022-07-01,2022,7
3067,"Park","9 am to Noon","Winter","Unknown","Attack","Animal","2023/24",1,2023-07-01,2023,7
3068,"Park","9 am to Noon","Winter","Unknown","Attack","Both","2019/20",2,2019-07-01,2019,7
3069,"Park","9 am to Noon","Winter","Unknown","Attack","Human","2020/21",1,2020-07-01,2020,7
3070,"Park","9 am to Noon","Winter","Unknown","Attack","Human","2021/22",1,2021-07-01,2021,7
3071,"Park","9 am to Noon","Winter","Unknown","Attack","Unknown","2018/19",1,2018-07-01,2018,7
3072,"Park","9 am to Noon","Winter","Unknown","Attack","Unknown","2019/20",1,2019-07-01,2019,7
3073,"Park","9 am to Noon","Winter","Unknown","Attack","Unknown","2020/21",1,2020-07-01,2020,7
3074,"Park","9 am to Noon","Winter","Unknown","Harassment","Animal","2020/21",1,2020-07-01,2020,7
3075,"Park","9 am to Noon","Winter","Unknown","Harassment","Human","2018/19",2,2018-07-01,2018,7
3076,"Park","9 am to Noon","Winter","Unknown","Harassment","Human","2019/20",2,2019-07-01,2019,7
3077,"Park","9 am to Noon","Winter","Unknown","Harassment","Unknown","2019/20",1,2019-07-01,2019,7
3078,"Park","9 am to Noon","Winter","Unknown","Harassment","Unknown","2020/21",3,2020-07-01,2020,7
3079,"Park","9 am to Noon","Winter","Unknown","Harassment","Unknown","2021/22",1,2021-07-01,2021,7
3080,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2018/19",3,2019-04-01,2019,4
3081,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2019/20",3,2020-04-01,2020,4
3082,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2020/21",2,2021-04-01,2021,4
3083,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2021/22",1,2022-04-01,2022,4
3084,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2022/23",1,2023-04-01,2023,4
3085,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2023/24",1,2024-04-01,2024,4
3086,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Both","2018/19",1,2019-04-01,2019,4
3087,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Both","2019/20",1,2020-04-01,2020,4
3088,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Both","2020/21",1,2021-04-01,2021,4
3089,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Human","2019/20",1,2020-04-01,2020,4
3090,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Human","2023/24",1,2024-04-01,2024,4
3091,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Unknown","2019/20",1,2020-04-01,2020,4
3092,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Unknown","2020/21",2,2021-04-01,2021,4
3093,"Park","Noon to 5 pm","Autumn","No Leash","Attack","Unknown","2022/23",3,2023-04-01,2023,4
3094,"Park","Noon to 5 pm","Autumn","No Leash","Harassment","Animal","2019/20",1,2020-04-01,2020,4
3095,"Park","Noon to 5 pm","Autumn","No Leash","Harassment","Animal","2020/21",2,2021-04-01,2021,4
3096,"Park","Noon to 5 pm","Autumn","No Leash","Harassment","Both","2021/22",1,2022-04-01,2022,4
3097,"Park","Noon to 5 pm","Autumn","No Leash","Harassment","Human","2021/22",1,2022-04-01,2022,4
3098,"Park","Noon to 5 pm","Autumn","No Leash","Harassment","Human","2022/23",5,2023-04-01,2023,4
3100,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Animal","2021/22",1,2022-04-01,2022,4
3101,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Animal","2022/23",1,2023-04-01,2023,4
3102,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Human","2019/20",2,2020-04-01,2020,4
3103,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Human","2021/22",1,2022-04-01,2022,4
3104,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Human","2022/23",1,2023-04-01,2023,4
3105,"Park","Noon to 5 pm","Autumn","On a Leash","Attack","Human","2023/24",1,2024-04-01,2024,4
3106,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Animal","2018/19",3,2019-04-01,2019,4
3107,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Animal","2019/20",2,2020-04-01,2020,4
3108,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Animal","2020/21",1,2021-04-01,2021,4
3109,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Animal","2021/22",1,2022-04-01,2022,4
3110,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Animal","2023/24",1,2024-04-01,2024,4
3112,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Human","2018/19",1,2019-04-01,2019,4
3113,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Human","2020/21",2,2021-04-01,2021,4
3114,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Human","2022/23",1,2023-04-01,2023,4
3115,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Unknown","2018/19",1,2019-04-01,2019,4
3116,"Park","Noon to 5 pm","Autumn","Unknown","Attack","Unknown","2019/20",1,2020-04-01,2020,4
3117,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Animal","2019/20",1,2020-04-01,2020,4
3118,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Animal","2020/21",1,2021-04-01,2021,4
3119,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Human","2019/20",1,2020-04-01,2020,4
3120,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Human","2020/21",3,2021-04-01,2021,4
3121,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Human","2021/22",1,2022-04-01,2022,4
3122,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Human","2022/23",3,2023-04-01,2023,4
3123,"Park","Noon to 5 pm","Autumn","Unknown","Harassment","Unknown","2019/20",1,2020-04-01,2020,4
3124,"Park","Noon to 5 pm","Spring","No Leash","Attack","Animal","2020/21",1,2020-10-01,2020,10
3125,"Park","Noon to 5 pm","Spring","No Leash","Attack","Animal","2021/22",2,2021-10-01,2021,10
3126,"Park","Noon to 5 pm","Spring","No Leash","Attack","Animal","2023/24",1,2023-10-01,2023,10
3128,"Park","Noon to 5 pm","Spring","No Leash","Attack","Human","2018/19",1,2018-10-01,2018,10
3129,"Park","Noon to 5 pm","Spring","No Leash","Attack","Human","2021/22",2,2021-10-01,2021,10
3130,"Park","Noon to 5 pm","Spring","No Leash","Attack","Human","2023/24",1,2023-10-01,2023,10
3131,"Park","Noon to 5 pm","Spring","No Leash","Attack","Unknown","2020/21",1,2020-10-01,2020,10
3132,"Park","Noon to 5 pm","Spring","No Leash","Attack","Unknown","2021/22",1,2021-10-01,2021,10
3133,"Park","Noon to 5 pm","Spring","No Leash","Attack","Unknown","2023/24",1,2023-10-01,2023,10
3134,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Animal","2020/21",1,2020-10-01,2020,10
3135,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Animal","2021/22",1,2021-10-01,2021,10
3136,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Animal","2022/23",1,2022-10-01,2022,10
3137,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Human","2018/19",1,2018-10-01,2018,10
3138,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Human","2022/23",1,2022-10-01,2022,10
3139,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Unknown","2022/23",1,2022-10-01,2022,10
3140,"Park","Noon to 5 pm","Spring","No Leash","Harassment","Unknown","2023/24",1,2023-10-01,2023,10
3141,"Park","Noon to 5 pm","Spring","On a Leash","Attack","Human","2018/19",1,2018-10-01,2018,10
3142,"Park","Noon to 5 pm","Spring","On a Leash","Attack","Human","2019/20",1,2019-10-01,2019,10
3143,"Park","Noon to 5 pm","Spring","On a Leash","Attack","Unknown","2019/20",1,2019-10-01,2019,10
3144,"Park","Noon to 5 pm","Spring","On a Leash","Harassment","Animal","2021/22",1,2021-10-01,2021,10
