id,gender,baseColour,season,year,usage,productDisplayName,category_id
6226,Men,Pink,Summer,2011,Casual,Lee Men's Medal Pink Granite T-shirt,40
35521,Men,Blue,Winter,2015,Casual,Bata Men Sandy Blue Flip Flops,81
22596,Men,Red,Fall,2011,Sports,Nike Men Red T-shirt,40
28890,Women,Pink,Summer,2012,Casual,Enamor Women Dark Pink Regular-Rise Bikini Brief,21
48149,Women,Black,Winter,2016,Casual,Fossil Women Black Wallet,170
30053,Women,Black,Winter,2016,Casual,Skagen Women Blue Dial Watch,70
2686,Women,Black,Summer,2011,Casual,Inkfruit Women's Chirfhy Black T-shirt,40
18639,Men,Navy Blue,Fall,2011,Sports,Puma Men V.11 Cat Midnight Navy Tshirts,40
54516,Men,White,Fall,2012,Sports,F Sports Men White Velocity Sports Shoes,26
12303,Men,Red,Fall,2011,Formal,Genesis Men Check Red Shirts,67
26136,Men,Black,Summer,2012,Formal,John Miller Men Black Trousers,86
31181,Men,Blue,Summer,2012,Casual,Nike Men Printed Blue T-shirt,40
3754,Men,Blue,Summer,2011,Casual,Status Quo Men's Music Revolution Blue T-shirt,40
29942,Men,Black,Winter,2016,Casual,Police Men Black Dual Dial Watch PL13076JPB-02A,70
44925,Men,Brown,Summer,2012,Casual,Jack & Jones Men Brown Jeans,86
32199,Men,Beige,Summer,2012,Ethnic,Fabindia Men Printed Beige Kurta,87
52840,Women,Red,Summer,2012,Casual,Adrika Red Earrings,143
39571,Women,Black,Winter,2015,Casual,Catwalk Women Black Flats,65
14669,Men,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Striped Shirt,67
33877,Men,Black,Winter,2016,Casual,Citizen Men Black Chronograph Dial Watch,70
58546,Women,Brown,Winter,2016,Casual,Miami Blues Women Sunglasses,113
25912,Women,Cream,Summer,2012,Casual,Femella Women Cream Leggings,161
7569,Men,Blue,Summer,2011,Sports,Nike Men's As Miler UV SS Blue T-shirt,40
18898,Women,White,Fall,2011,Casual,Arrow Woman Solid White Shirt,67
2827,Men,Black,Winter,2015,Formal,Lee Cooper Men's Formal Simpleton Black Shoe,23
28631,Men,Navy Blue,Summer,2012,Sports,Nike Men Pintuck Navy Blue Track Pants,12
49606,Women,Silver,Winter,2015,Casual,Catwalk Women Metal Grey Heels,65
8521,Unisex,Black,Summer,2011,Casual,Nike Unisex Nike Checks Black Duffle Bags,37
16902,Men,Red,Fall,2011,Casual,Status Quo Men Stripes White Tshirt,40
55259,Women,Brown,Spring,2017,Casual,Lakme Absolute Forever Silk Earth Line Eye Liner,51
19176,Men,Black,Fall,2011,Casual,United Colors of Benetton Men Check Black Shirt,67
27679,Women,Brown,Winter,2015,Casual,Murcia Women Brown Handbag,119
55857,Women,Red,Spring,2017,Casual,Colorbar Pro Kiss Me Darling Nail Lacquer 014,90
22139,Men,Black,Summer,2011,Formal,Provogue Men Black Formal Shoes,23
50519,Men,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Melange Innerwear Vest,13
28403,Women,Brown,Winter,2016,Casual,Idee Women Brown Sunglasses,113
54985,Women,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants,68
6689,Unisex,White,Summer,2011,Casual,Asics Unisex 2 Pairs 5 Toes SVS White Black Socks,75
26599,Men,Blue,Summer,2012,Sports,Puma Men Faas 300 Blue Sports Shoes,26
19344,Men,Black,Fall,2011,Formal,Reid&Taylor Men Solid Black Wallet,170
22905,Men,Charcoal,Summer,2011,Formal,Mark Taylor Men Black Striped Trousers,86
49434,Unisex,Blue,Fall,2012,Casual,Vans Unisex Blue Authentic Shoes,3
8713,Unisex,Brown,Winter,2016,Casual,Fastrack Unisex Brown Sunglasses,113
2229,Men,White,Fall,2010,Sports,ADIDAS Men Sunset White Polo T-shirt,40
34860,Men,Black,Summer,2012,Casual,Vans Men Era Black Shoes,3
18296,Women,Pink,Fall,2011,Ethnic,Aneri Women Ekta Pink Kurta,87
5830,Men,White,Summer,2011,Casual,Puma Men Edition White T-shirt,40
33279,Unisex,Blue,Summer,2012,Casual,Gini and Jony Kids Unisex Blue Jeans,18
38691,Women,Purple,Summer,2015,Casual,Spice Art Women Pleated Purple Handbag,119
39743,Girls,White,Summer,2012,Casual,Gini Jony Girls Printed White Top,49
11129,Men,Blue,Fall,2011,Sports,Urban Yoga Men Solid Blue Track Pants,12
11915,Men,Brown,Summer,2014,Casual,Franco Leone Men Casual Brown Sandals,157
28067,Men,Blue,Summer,2016,Casual,Jockey ELANCE Mens Blue Trunks 1015,106
34438,Women,White,Summer,2012,Casual,Myntra Women Cute Dog White T-shirt,40
27813,Men,Brown,Summer,2013,Formal,Bulchee Men Brown & Black Reversible Belt,9
46018,Women,Green,Summer,2012,Ethnic,Fabindia Women Green Kurta,87
16768,Women,Black,Winter,2015,Casual,Spice Art Women Black Handbag,119
31976,Women,Grey,Summer,2012,Sports,Nike Women Lunarswift +3 Grey Sports Shoes,26
50941,Men,Red,Summer,2016,Casual,Parx Men Red Vest,13
30098,Men,Black,Winter,2016,Casual,Flying Machine Men Washed Black Jeans,18
48182,Women,Red,Winter,2016,Casual,Fossil Women Red Handbag,119
46824,Women,Blue,Winter,2015,Casual,Catwalk Women Blue Shoes,65
19720,Men,Black,Fall,2011,Casual,United Colors of Benetton Men Black Striped Shirt,67
49050,Women,Silver,Summer,2013,Casual,Lucera Women Silver Ring,54
8377,Men,Navy Blue,Winter,2016,Casual,Fastrack Men Navy Blue Backpack,64
51893,Women,Red,Summer,2016,Casual,Nyk Women Red Wallet,170
39327,Girls,Green,Summer,2012,Casual,Gini and Jony Girls Green Leggings,161
25778,Men,Blue,Summer,2012,Formal,Arrow Men Blue Suspenders,10
57358,Women,Purple,Winter,2015,Casual,Amante Purple Printed Push-Up Bra BGSS01,128
14803,Women,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Handbags,119
5468,Men,White,Summer,2011,Sports,Nike Men's Lunareclipse White Shoe,26
58310,Men,Black,Summer,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,75
20804,Men,White,Fall,2010,Sports,Fila Men Streak White Sports Shoes,26
24498,Women,Brown,Fall,2011,Ethnic,Mother Earth Women Brown Printed Kurta,87
56884,Women,Black,Winter,2012,Casual,HM Women Black Heels,65
4788,Men,White,Summer,2011,Sports,ADIDAS Men's Demon White T-shirt,40
52418,Women,Off White,Winter,2015,Casual,Red Rose Women Cream Nightdress,7
41833,Men,Blue,Fall,2012,Casual,Skechers Men Blue Shoes,3
20038,Women,Beige,Fall,2011,Casual,United Colors of Benetton Women Beige Striped Tights,141
57956,Women,Green,Fall,2012,Ethnic,Prafful Green Printed Sari,20
13814,Men,Blue,Fall,2011,Casual,Proline Pack of 3 Printed T-shirts,40
28255,Men,Navy Blue,Spring,2017,Casual,Fogg Men Royal Deo,154
8979,Men,Black,Fall,2011,Sports,Puma Men Driving Power Lo SF Black Sports Shoes,26
13028,Women,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,65
9097,Unisex,Green,Fall,2011,Casual,Converse Unisex Ct AsAll Star 08 Hi Green Casual Shoes,3
8145,Women,Pink,Winter,2016,Casual,Fastrack Women Analog Pink Blue Watch,70
7931,Men,Grey,Fall,2011,Sports,Puma Men Jersey Long Grey Track Pant,12
50189,Women,Yellow,Summer,2012,Casual,Paridhan Women Yellow Handbag,119
30850,Women,Multi,Summer,2012,Ethnic,Fabindia Women Printed Multi Coloured Kurta,87
28093,Men,Black,Summer,2016,Casual,Jockey MC Men Black Y Front Briefs 8003,21
6219,Men,White,Summer,2011,Casual,Lee Men's Quill White T-shirt,40
26935,Women,Black,Summer,2012,Casual,Jealous 21 Women Black Dress,166
49898,Unisex,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Analog Watch,70
9251,Men,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt,67
18606,Men,Brown,Fall,2011,Formal,New Hide Men Leather Brown Belt,9
54529,Men,Black,Fall,2012,Casual,F Sports Men Black Shoes,3
51867,Women,Black,Summer,2016,Casual,Bwitch Black Bra,128
8383,Girls,Blue,Fall,2011,Casual,Doodle Girl's Raw Edges Light Blue Teen Kidswear,40
15925,Unisex,Black,Fall,2011,Casual,ADIDAS Unisex AL Black Backpack,64
38201,Men,Gold,Winter,2016,Casual,Polaroid Men Sunglasses,113
59236,Men,Silver,Winter,2016,Casual,Titan Men Silver Watch,70
15119,Men,Grey,Fall,2012,Formal,Arrow Men Stripes Grey Trousers,86
45669,Men,White,Spring,2017,Casual,Swiss Army Men  Swiss Unlimited EDT Perfumes,38
37249,Men,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,3
1800,Unisex,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack,64
36995,Women,Red,Summer,2012,Casual,Lino Perros Women Red Handbag,119
59838,Men,Navy Blue,Summer,2010,Casual,United Colors of Benetton Men Navy Blue Shirt,67
32509,Men,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,23
21922,Women,Purple,Fall,2011,Ethnic,Biba Women Purple Printed Churidar Kurta with Dupatta,109
40129,Boys,Navy Blue,Summer,2012,Casual,Gini and Jony BoysCore Navy Blue Shirt,67
38033,Men,Black,Winter,2016,Casual,Q&Q Men Black Watch,70
37847,Men,Black,Summer,2012,Casual,Hidekraft Men Black Card Holder,170
56870,Women,Brown,Winter,2012,Casual,HM Women Brown Shoes,3
59004,Men,Grey,Spring,2017,Casual,Brut Men Identity Deo,154
44589,Men,Black,Summer,2012,Formal,Van Heusen Men Black and Brown Reversible Belt,9
23649,Men,White,Summer,2012,Casual,Disney Men White Printed T-shirt,40
51269,Girls,Pink,Winter,2016,Casual,Hop Scotch Girls Pink Digital Watch,70
12932,Men,Pink,Fall,2011,Casual,Classic Polo Men Insignia Pink Tshirts,40
6817,Men,Blue,Summer,2011,Casual,Timberland Men Blue Thong Flip Flops,81
18434,Women,Purple,Summer,2015,Casual,Vital Gear Women Purple Laptop Bag,46
9063,Men,Pink,Fall,2011,Formal,Mark Taylor Men Pink Striped Shirt,67
48344,Women,Silver,Fall,2012,Casual,Pitaraa Silver Fish Scale Necklace,151
3559,Men,Brown,Winter,2015,Casual,Skechers Men's Casual Brown Lifestyle Shoe,3
38457,Women,Navy Blue,Summer,2012,Casual,Baggit Women Navy Blue Handbag,119
56428,Women,Pink,Spring,2017,Casual,Streetwear FX Cutey Petutti Eye Shadow,103
45803,Women,Silver,Fall,2012,Casual,Senorita Women Silver Flats,65
39585,Women,Black,Winter,2015,Casual,Catwalk Women Black Flats,65
33883,Men,Black,Winter,2016,Casual,Citizen Men Black Dial Eco-Drive Watch,70
24834,Unisex,Black,Winter,2015,Casual,Wildcraft Unisex Black Travel Pouch,96
4318,Men,Orange,Summer,2011,Casual,Tantra Kid's Men Kya Boss Orange Kidswear,40
32951,Men,Brown,Summer,2012,Casual,ADIDAS Neo Men Court Sequence Mid Brown Shoes,3
52088,Women,Grey,Summer,2012,Casual,Myntra Women Grey T-shirt,40
59460,Women,Silver,Summer,2015,Casual,Lucera Silver Ring,54
3901,Girls,Blue,Summer,2011,Casual,Disney Kids Girl's Pooh Denim Blue Skirt,111
17018,Women,Yellow,Winter,2012,Casual,Rocia Women Casual yellow Sandal,83
19182,Men,Maroon,Fall,2011,Casual,United Colors Of Benetton Men Maroon Check Shirt,67
18050,Women,Brown,Winter,2015,Casual,Lino Perros Women Solid Brown Wallet,170
17824,Unisex,Black,Fall,2011,Casual,Nike Unisex Air Deschutz Black Sandal,157
9407,Men,White,Fall,2011,Sports,Nike Men Court White Shoe,26
48720,Women,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,143
46488,Men,Black,Winter,2016,Casual,Timex Men Black Dial Chronograph Watch,70
42814,Women,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,21
29525,Women,Black,Winter,2016,Casual,Playboy Women Black Dial Watch,70
54971,Women,Grey,Summer,2012,Casual,Femella Women Grey Dress,166
12758,Men,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans,18
42028,Women,White,Fall,2012,Sports,ADIDAS Women White Sukoi Sports Shoes,26
9635,Men,White,Fall,2011,Formal,Indigo Nation Men Price catch Blue White Shirts,67
23823,Men,Blue,Summer,2012,Casual,Puma Men Breeze Blue Flip Flops,81
48512,Women,Grey,Summer,2012,Casual,French Connection Women Grey Top,49
18262,Women,Brown,Fall,2011,Ethnic,Aneri Women Himani Brown Kurta,87
38665,Men,Black,Summer,2012,Sports,Nike Men Lunarfly Black Sports Shoes,26
4916,Women,White,Summer,2011,Casual,Gini and Jony Girl's Vollie White Infant Kidswear,49
10833,Men,Red,Fall,2011,Casual,Wrangler Men Rope Embro Polo Red T-Shirt,40
53368,Unisex,Black,Summer,2012,Casual,Puma Unisex Black Backpack,64
59652,Women,Purple,Fall,2012,Ethnic,FNF Mustard & Purple Evening Wear Sari,20
21748,Unisex,Black,Fall,2011,Casual,Vans Unisex  Era  Black Casual Shoes,3
11581,Women,Yellow,Summer,2011,Ethnic,W Women Printed Yellow Kurtas,87
40323,Men,White,Summer,2012,Sports,ADIDAS Men Black Twenty2yds Sports Shoes,26
38239,Men,Brown,Winter,2016,Casual,Polaroid Men Sunglasses,113
24666,Men,Black,Summer,2012,Casual,Converse Men Lace Color Black Casual Shoes,3
10453,Men,Yellow,Fall,2011,Casual,Flying Machine Men Gloden Haze Yellow Tshirts,40
4576,Men,Grey,Summer,2011,Sports,Nike Men's Incinera Grey Shoe,26
45651,Men,Grey Melange,Summer,2016,Casual,Park Avenue Men Grey Melange Trunks,106
15121,Men,Charcoal,Fall,2011,Formal,Arrow Men Autoflex Charcoal Trousers,86
21314,Women,Purple,Winter,2016,Casual,Celine Dion Women Purple Frame Sunglasses,113
53734,Men,Grey,Summer,2012,Casual,Puma Men Grey Vintage Ferrari Shoes,3
44783,Men,White,Summer,2012,Sports,Lotto Men White & Silver Sports Shoes,26
47106,Boys,Yellow,Winter,2013,Casual,Marvel Boys Yellow Flip Flop,81
17676,Women,Black,Winter,2015,Casual,Catwalk Women Weaved Strap Black Flats,65
30868,Women,Off White,Summer,2012,Ethnic,Fabindia Women Off White Kurta,87
48972,Women,Silver,Summer,2012,Casual,Lucera Women Gold Ring,54
22591,Men,Grey,Fall,2011,Casual,Nike Men Stripes Grey Sweatshirt,16
54511,Women,Grey,Summer,2012,Casual,Lino Perros Women Grey Handbag,119
30054,Men,White,Winter,2016,Casual,Skagen Men White Dial Watch,70
2681,Men,Black,Summer,2011,Casual,Inkfruit Men's Serial Black T-shirt,40
9269,Men,Maroon,Fall,2011,Casual,Scullers Men Scul Maroon Shirts,67
28897,Women,Purple,Summer,2014,Casual,Enamor Women Purple Mid-Rise Bikini Brief,21
29945,Men,Black,Winter,2016,Casual,Police Men Black Dial Watch PL13088JSB-02,70
31186,Men,Black,Summer,2015,Casual,Cabarelli Men Accessory Gift Set,156
3753,Men,Black,Summer,2011,Casual,Status Quo Men's Music Revolution Black T-shirt,40
12304,Men,Red,Fall,2011,Formal,Genesis Men Stripes Red Shirts,67
17444,Men,Silver,Winter,2016,Casual,Casio Enticer Men Silver-Toned Dial Chronograph Watch BS062,70
50383,Women,Red,Summer,2012,Ethnic,Vishudh Women Printed Red Salwar and Dupatta,127
9867,Men,Black,Fall,2011,Casual,Status Quo Men Stripes Black Tshirts,40
28299,Men,Metallic,Winter,2016,Casual,Fastrack Men Metallic Sunglasses,113
23671,Men,White,Fall,2011,Casual,Spykar Men White T-shirt,40
6013,Men,White,Summer,2011,Casual,Highlander Men White Purple Black Grey Checked Shirt,67
47334,Women,Olive,Fall,2012,Casual,Baggit Women Olive Handbag,119
35714,Women,Grey,Summer,2012,Sports,Force 10 Women Grey Sports Shoes,26
30266,Men,Black,Summer,2017,Casual,Speedo Men Sheet Sunglasses,113
43794,Women,Green,Summer,2012,Ethnic,Royal Diadem Gold & Green Earrings,143
54723,Women,Magenta,Summer,2012,Ethnic,Shree Women Magenta and Yellow Printed Patiala Kurta Set,109
26303,Men,Blue,Summer,2012,Casual,Proline Men Blue Striped Polo T-shirt,40
12136,Women,Black,Fall,2011,Ethnic,Aurelia Women Solid Black Kurtas,87
42646,Women,Cream,Summer,2012,Ethnic,Alma Women Cream Printed Kurta,87
3561,Men,Black,Winter,2015,Casual,Skechers Men's Zeta Black Lifestyle Casual Shoe,3
8189,Men,Blue,Summer,2011,Casual,Locomotive Men Solid Poplin Laird Blue Shirts,67
32531,Men,Black,Spring,2017,Casual,Tonino Lamborghini Men Pack of 3 Deos,154
56074,Women,Brown,Spring,2017,Casual,Colorbar Nude Pink Lip Liner/Crayon 007,134
24454,Men,White,Summer,2012,Casual,Nike Men Court Majestic White Casual Shoes,3
10661,Women,Blue,Fall,2011,Casual,Doodle Girl Hot  Ice Wash Blue Shorts,47
40111,Unisex,Black,Spring,2013,Casual,ADIDAS Unisex Black Cap,93
15313,Men,White,Fall,2011,Sports,ADIDAS Men Aerostar White Sports Shoes,26
21126,Women,White,Fall,2011,Casual,s.Oliver Women White Shirt,67
4744,Men,Navy Blue,Summer,2011,Sports,ADIDAS Men's Blue Polo T-shirt,40
5696,Men,Brown,Winter,2015,Casual,Skechers Men Genesis Brown Shoe,3
53506,Women,Black,Winter,2015,Casual,Amante Black Full-Coverage Bra BFOM12,128
38837,Women,Pink,Fall,2012,Casual,Latin Quarters Women Pink Printed Dress,166
46682,Men,Silver,Spring,2017,Casual,Rasasi Men Emotion Perfume,38
51635,Women,White,Winter,2016,Casual,Fossil Women White Dial Chronograph Watch CH2824,70
3939,Women,Purple,Summer,2011,Casual,Jealous 21 Women's Lavender Trendy T-shirt,40
17020,Women,Tan,Winter,2012,Casual,Rocia Women Casual Tan Sandal,83
23215,Women,Black,Fall,2011,Ethnic,Aneri Women Nivedita Black Kurta,87
6477,Men,White,Summer,2011,Casual,ADIDAS Men Top White Jacket,145
18854,Men,White,Fall,2011,Casual,Puma Men Athletic White Polo Tshirt,40
55295,Women,Pink,Spring,2017,Casual,Lakme Absolute Berryshine Plump & Shine Lip Gloss,59
42222,Women,Grey,Summer,2012,Casual,Sepia Women Grey Tunic,148
3105,Men,Pink,Summer,2011,Casual,Probase Men's Wtf Pink T-Shirt,40
30602,Boys,Black,Summer,2012,Sports,Nike Boys Basketball Black Shorts,47
48718,Women,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,143
13480,Women,Black,Spring,2013,Casual,Rocia Women Black Flats,83
10205,Women,Brown,Winter,2015,Casual,Murcia Women Rubena Brown Handbags,119
40575,Women,White,Summer,2012,Ethnic,W Women White Kurta,87
33087,Women,Brown,Winter,2015,Casual,Catwalk Women Brown Flats,65
56410,Men,Brown,Summer,2013,Casual,GAS Men Brown Casual Shoes,3
20490,Women,Brown,Winter,2015,Casual,Baggit Women Knotty Taj Brown Handbag,119
59458,Women,Silver,Summer,2015,Casual,Lucera Silver Ring,54
15777,Men,Red,Summer,2016,Casual,Facit Men Stringz Red Briefs,21
32969,Men,Blue,Summer,2012,Casual,Angry Birds Men Printed Blue T-shirt,40
4320,Unisex,Orange,Summer,2011,Casual,Tantra Kid's Unisex Good Morning Orange Kidswear,40
45007,Men,Black,Winter,2016,Casual,Maxima Men Scuba Digital Watch,70
40747,Women,Beige,Winter,2012,Casual,Roxy Women Beige Cap,93
24202,Men,Blue,Summer,2012,Casual,Deni Yo Men Slim Fit Blue Jeans,18
10037,Men,Silver,Fall,2011,Sports,Reebok Men Premier ultra 8 U-form Silver Sports Shoes,26
56622,Women,White,Spring,2017,Casual,Olay Women Natural White Light All in One Fairness Day Cream 40g,42
32367,Men,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,70
41695,Men,Navy Blue,Summer,2012,Casual,Superman Men Navy Blue Printed Shorts,47
14497,Men,Green,Fall,2011,Casual,Flying Machine Men Casual Green Casual Shoes,3
4112,Men,Green,Summer,2013,Casual,Fila Men Motor Sports Olive Black Sandals,157
45235,Men,Black,Winter,2016,Casual,CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92,70
15545,Women,Black,Winter,2015,Casual,Catwalk Women Casual Black Flats,65
21770,Men,Black,Fall,2011,Casual,Fossil Men Kyle Black Belt,9
51407,Men,Blue,Summer,2012,Formal,Myntra Men Blue Shirt,67
7797,Men,Black,Fall,2011,Casual,Puma Men's First Round Takeahike Black Yellow Shoe,3
35142,Women,Black,Summer,2012,Casual,Allen Solly Woman Black Clutch,119
6645,Women,Grey,Summer,2011,Sports,Nike Women's Serenity Grey Shoe,26
34090,Men,Navy Blue,Fall,2012,Casual,Numero Uno Men Navy Leather Shoes,3
54949,Men,Grey Melange,Summer,2012,Casual,Do u speak green Men Grey Sweatshirt,16
47562,Women,White,Winter,2012,Casual,Portia Women White Sandals,65
17212,Men,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,113
23027,Men,Blue,Fall,2011,Formal,Arrow Men Blue Striped Shirt,67
42010,Men,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,157
3337,Men,Black,Summer,2011,Casual,Myntra Hero Within Black T-shirt,40
26555,Men,Black,Fall,2012,Casual,ID Men Black & Purple Shoes,3
19388,Men,Green,Summer,2011,Sports,ADIDAS Men Green South Africa Cricket Jersey,40
12760,Women,Blue,Summer,2011,Casual,Spykar Women Blue Washed Jeans,18
54175,Women,Gold,Fall,2012,Casual,Femella Golden Necklace,151
27487,Women,Blue,Winter,2015,Casual,Jockey Women Blue Bikini Briefs,21
46676,Women,Pink,Spring,2017,Casual,Rasasi Women Pack of 3 Perfumes,38
35384,Boys,Black,Summer,2012,Casual,Enroute Teens Black Shoes,3
7551,Men,White,Summer,2011,Sports,Nike Men's As Walkthrough White T-shirt,40
16106,Women,Brown,Winter,2016,Casual,M tv Women My Fab Eyewear Brown Sunglasses,113
50713,Boys,Yellow,Summer,2012,Casual,Doodle Boys Yellow Printed T-Shirt,40
28609,Men,Grey,Summer,2012,Casual,Nike Men Classic Swoosh Grey Cap,93
34256,Men,Black,Summer,2013,Sports,Proline Men Black Solid Tracksuits,101
6483,Men,Black,Winter,2018,Formal,Red Tape Men's Formal Lace Black Shoe,23
26793,Men,Lavender,Summer,2013,Formal,Arrow Men Lavender Shirt,67
55261,Women,Olive,Spring,2017,Casual,Lakme Absolute Forever Silk Gypsy Green Eye Liner,51
8519,Women,Pink,Summer,2011,Casual,Nike Women Nike Pink-Blue tote Pink Bags,119
31724,Women,Silver,Winter,2016,Ethnic,Fabindia Women Ananya Silver Pendant,129
2023,Men,Grey,Fall,2010,Sports,ADIDAS Mens Chrome Graphic T-shirt,40
43304,Women,White,Summer,2012,Casual,United Colors of Benetton Women White Shirt,67
13474,Women,Gold,Fall,2011,Casual,Rocia Women Gold Toned Flats,83
57536,Men,Black,Summer,2010,Casual,Flying Machine Men Black Belt,9
40581,Women,Black,Summer,2012,Ethnic,Aurelia Women Black Kurta,87
